Probe_ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene_Symbol
218499_at,0.573009879,7.55150432,3.669910194,0.000356946,0.324857885,-0.180893646,STK26
204679_at,0.745691293,8.084759408,3.666822989,0.000360857,0.324857885,-0.189286253,KCNK1
209250_at,0.519328246,8.573938304,3.644188442,0.000390798,0.324857885,-0.250651974,DEGS1
219395_at,0.323219738,8.504999848,3.636699144,0.000401212,0.324857885,-0.270891905,ESRP2
203484_at,0.479255968,9.8904668,3.633511629,0.000405723,0.324857885,-0.279496426,SEC61G
217850_at,0.230730797,8.948996696,3.630704403,0.000409735,0.324857885,-0.287069534,GNL3
218883_s_at,0.59166865,8.048931808,3.619080879,0.000426753,0.324857885,-0.31837822,CENPU
221927_s_at,0.302228834,9.092868624,3.615913069,0.000431505,0.324857885,-0.326897401,ABHD11
212255_s_at,0.285677407,8.382594504,3.614849648,0.000433112,0.324857885,-0.329755954,ATP2C1
208864_s_at,0.388011815,10.42871,3.559665374,0.00052468,0.324857885,-0.477195415,TXN
200037_s_at,0.264230193,10.0848371,3.557149195,0.000529263,0.324857885,-0.483875792,CBX3
212070_at,0.468491965,9.432436008,3.54426405,0.000553326,0.324857885,-0.5180274,ADGRG1
207799_x_at,-0.193357397,5.910660216,-3.521529661,0.000598316,0.324857885,-0.578046587,ARMCX4
204026_s_at,0.468048355,8.7103896,3.508237036,0.000626195,0.324857885,-0.612998441,ZWINT
207019_s_at,-0.112962535,5.058680752,-3.504304415,0.000634675,0.324857885,-0.623318955,AKAP4
220634_at,-0.155504474,5.807198496,-3.491701996,0.000662583,0.324857885,-0.656330325,TBX4
200075_s_at,0.375541276,10.0845769,3.489637329,0.000667264,0.324857885,-0.661729647,GUK1
220148_at,0.244068331,4.890954312,3.484059551,0.000680065,0.324857885,-0.676303491,ALDH8A1
201899_s_at,0.235171019,9.373058184,3.466995319,0.000720678,0.324857885,-0.720774907,UBE2A
222060_at,0.142508749,6.528951048,3.451315922,0.000759995,0.324857885,-0.76148448,KRT8P12
217809_at,0.317701166,10.36834953,3.4359826,0.000800386,0.324857885,-0.80115353,BZW2
206990_at,-0.194042315,5.779287952,-3.423647154,0.000834334,0.324857885,-0.832964541,TNR
203217_s_at,-0.225722452,8.508195312,-3.410439556,0.000872179,0.324857885,-0.866923398,ST3GAL5
212519_at,0.244535278,10.41957,3.389690454,0.000934899,0.324857885,-0.920060509,UBE2E1
201930_at,0.437643219,9.157110392,3.386319642,0.000945479,0.324857885,-0.928668399,MCM6
219007_at,0.252918672,8.630430488,3.378812755,0.000969446,0.324857885,-0.947813698,NUP43
205034_at,0.529188773,5.720670512,3.378031341,0.000971974,0.324857885,-0.949804629,CCNE2
201764_at,0.257290137,9.64599576,3.37781187,0.000972684,0.324857885,-0.950363742,TMEM106C
216545_at,-0.113503604,6.805262824,-3.376814974,0.00097592,0.324857885,-0.95290302,GOT2P1
211747_s_at,0.384371521,9.282667952,3.37569296,0.000979573,0.324857885,-0.955760275,LSM5
220085_at,0.410822437,6.787611448,3.374818245,0.00098243,0.324857885,-0.957987245,HELLS
211379_x_at,0.384566188,5.09915188,3.371608822,0.00099298,0.324857885,-0.966154259,B3GALNT1
203413_at,0.644750596,7.977577168,3.365701098,0.001012678,0.324857885,-0.981171305,NELL2
203996_s_at,-0.113752217,7.887502552,-3.361384227,0.001027302,0.324857885,-0.992131105,CFAP410
208691_at,0.472718316,10.63580626,3.3466048,0.001078882,0.324857885,-1.029567747,TFRC
211580_s_at,0.286438828,6.898997152,3.344738861,0.001085564,0.324857885,-1.034284758,PIK3R3
211580_s_at,0.286438828,6.898997152,3.344738861,0.001085564,0.324857885,-1.034284758,P3R3URF-PIK3R3
208901_s_at,0.193933046,10.0819515,3.343907894,0.001088552,0.324857885,-1.036384724,TOP1
208901_s_at,0.193933046,10.0819515,3.343907894,0.001088552,0.324857885,-1.036384724,TOP1P1
205957_at,0.189026878,6.890219352,3.339886359,0.001103122,0.324857885,-1.04654173,SRPK3
205957_at,0.189026878,6.890219352,3.339886359,0.001103122,0.324857885,-1.04654173,PLXNB3
216180_s_at,-0.172961767,7.302094632,-3.337453882,0.001112024,0.324857885,-1.052680536,SYNJ2
218350_s_at,0.551719021,7.950601672,3.334138419,0.001124264,0.324857885,-1.061041905,GMNN
209662_at,0.422505407,7.555276672,3.327613703,0.001148722,0.324857885,-1.077477174,CETN3
208253_at,-0.089527799,5.8012158,-3.316374387,0.001192024,0.324857885,-1.10572709,SIGLEC8
200666_s_at,0.290090718,9.794766272,3.316049989,0.001193296,0.324857885,-1.106541313,DNAJB1
212460_at,0.441551778,8.683626784,3.314528431,0.00119928,0.324857885,-1.110359486,SPTSSA
204311_at,-0.188281855,7.174529368,-3.31308929,0.001204966,0.324857885,-1.113969534,ATP1B2
200840_at,0.298549619,10.93047165,3.308420531,0.001223585,0.324857885,-1.125672256,KARS1
202231_at,0.327586153,9.599321864,3.307171095,0.001228613,0.324857885,-1.128801827,EIF3M
202489_s_at,0.56517825,11.01729922,3.30692266,0.001229615,0.324857885,-1.129423991,FXYD3
202489_s_at,0.56517825,11.01729922,3.30692266,0.001229615,0.324857885,-1.129423991,MIR6887
218053_at,0.309078369,9.600301984,3.306802439,0.0012301,0.324857885,-1.12972505,PRPF40A
201921_at,0.271659716,9.215836464,3.302379731,0.001248074,0.324857885,-1.140794283,GNG10
201921_at,0.271659716,9.215836464,3.302379731,0.001248074,0.324857885,-1.140794283,DNAJC25-GNG10
201349_at,0.52133715,10.34794618,3.290787989,0.001296356,0.324857885,-1.169749242,NHERF1
220024_s_at,-0.109239308,7.588791744,-3.282784587,0.001330703,0.324857885,-1.189692617,PRX
200942_s_at,0.305162542,9.929977256,3.274933027,0.001365223,0.324857885,-1.209219232,HSBP1
219246_s_at,-0.135263235,6.531954312,-3.274619795,0.001366617,0.324857885,-1.209997441,OGFOD2
219246_s_at,-0.135263235,6.531954312,-3.274619795,0.001366617,0.324857885,-1.209997441,ARL6IP4
218585_s_at,0.671397075,7.815180456,3.273786307,0.001370333,0.324857885,-1.212067907,DTL
214431_at,0.286933087,9.121641928,3.273664987,0.001370875,0.324857885,-1.212369243,GMPS
214431_at,0.286933087,9.121641928,3.273664987,0.001370875,0.324857885,-1.212369243,GMPSP1
205335_s_at,0.233760483,9.557323912,3.261841074,0.001424646,0.324857885,-1.241693848,SRP19
221263_s_at,0.291201735,9.868532488,3.257762812,0.001443645,0.324857885,-1.251788317,SF3B5
218163_at,0.347491759,9.06710248,3.257476303,0.001444988,0.324857885,-1.252497094,MCTS1
202324_s_at,0.33754457,9.160853024,3.256827394,0.001448035,0.324857885,-1.2541022,ACBD3
221060_s_at,-0.196969997,5.733695064,-3.254366709,0.001459645,0.324857885,-1.260186449,TLR4
209716_at,-0.260094798,7.827952392,-3.235541694,0.001551379,0.324857885,-1.306608507,CSF1
211808_s_at,-0.148608358,6.1841788,-3.230221384,0.001578262,0.324857885,-1.319688335,CREBBP
218434_s_at,0.343365054,8.58794668,3.227144897,0.001594005,0.324857885,-1.327243747,AACS
209507_at,0.257606925,8.84247852,3.226503176,0.001597307,0.324857885,-1.328818978,RPA3
203606_at,0.246294278,9.793947344,3.223565222,0.001612506,0.324857885,-1.336027491,NDUFS6
218003_s_at,0.397486166,8.798427472,3.223372045,0.001613511,0.324857885,-1.336501278,FKBP3
207892_at,-0.127862799,7.244877704,-3.22205109,0.001620392,0.324857885,-1.339740438,CD40LG
213045_at,-0.264863761,7.078235024,-3.221794875,0.00162173,0.324857885,-1.340368584,MAST3
222077_s_at,0.442049941,7.07771484,3.217801935,0.001642715,0.324857885,-1.350152552,RACGAP1
207505_at,-0.101589545,6.526438464,-3.217595502,0.001643807,0.324857885,-1.350658109,PRKG2
210792_x_at,0.261006411,9.104168,3.215134016,0.001656877,0.324857885,-1.356684251,SIVA1
213386_at,-0.166729028,6.606495984,-3.213062025,0.001667953,0.324857885,-1.361753912,PGAP4
203666_at,-0.32142686,9.343582,-3.212833527,0.001669179,0.324857885,-1.362312826,CXCL12
218982_s_at,0.355500628,8.60722072,3.211983449,0.001673747,0.324857885,-1.364391864,MRPS17
204337_at,0.357630773,7.731932776,3.210470183,0.001681906,0.324857885,-1.368091745,RGS4
201645_at,0.620342311,9.342984936,3.205636388,0.001708219,0.324857885,-1.379900605,TNC
201818_at,0.369168441,8.884280792,3.204370282,0.001715174,0.324857885,-1.382991261,LPCAT1
213984_at,0.141751046,4.59755916,3.203283634,0.001721164,0.324857885,-1.385643046,PDS5A
201486_at,0.415073898,8.161961968,3.19624184,0.001760458,0.324857885,-1.402809465,RCN2
222216_s_at,0.379199578,8.82514184,3.195015135,0.001767388,0.324857885,-1.405796739,MRPL17
200065_s_at,0.205673903,11.80952392,3.191560314,0.001787041,0.324857885,-1.41420485,ARF1
221597_s_at,0.276357828,8.779956808,3.191151542,0.00178938,0.324857885,-1.415199195,TMEM208
211203_s_at,-0.178098082,7.118997736,-3.189441608,0.001799194,0.324857885,-1.419357511,CNTN1
208736_at,0.218538314,9.627572664,3.182246146,0.001841043,0.324857885,-1.436835733,ARPC3
208736_at,0.218538314,9.627572664,3.182246146,0.001841043,0.324857885,-1.436835733,ARPC3P3
213754_s_at,0.431749657,7.071399576,3.179114848,0.001859536,0.324857885,-1.444431692,PAIP1
213754_s_at,0.431749657,7.071399576,3.179114848,0.001859536,0.324857885,-1.444431692,PAIP1P2
207278_s_at,-0.152131861,6.6191636,-3.178944165,0.001860549,0.324857885,-1.444845561,CD209
216344_at,-0.137377197,6.846001744,-3.171361034,0.001906075,0.324857885,-1.463214498,NPHP4
203312_x_at,0.187031586,9.586681,3.168635094,0.001922692,0.324857885,-1.469808814,ARF6
211089_s_at,-0.121230742,5.97468972,-3.164248075,0.001949717,0.324857885,-1.480411614,NEK3
212261_at,-0.161092769,8.903550424,-3.163759791,0.001952747,0.324857885,-1.481590978,GIGYF2
203430_at,0.340643808,10.41186914,3.161335274,0.001967856,0.324857885,-1.487444738,HEBP2
202110_at,0.385325462,10.45788557,3.161213878,0.001968615,0.324857885,-1.487737738,COX7B
211165_x_at,-0.158437756,7.098619176,-3.158100183,0.001988184,0.324857885,-1.495249778,EPHB2
210715_s_at,0.411693766,10.93953568,3.153236648,0.002019113,0.324857885,-1.506971202,SPINT2
211595_s_at,0.197119028,8.710995896,3.138955366,0.002112534,0.324857885,-1.541303591,MRPS11
201362_at,0.31455913,8.125412192,3.138291359,0.002116974,0.324857885,-1.542896733,IVNS1ABP
206508_at,-0.154112347,7.197331552,-3.136341894,0.002130058,0.324857885,-1.547572441,CD70
200004_at,0.21397581,11.53609714,3.133726429,0.002147731,0.324857885,-1.553841742,EIF4G2
214224_s_at,0.215362846,8.81960792,3.128980275,0.002180148,0.324857885,-1.565207253,PIN4
219512_at,0.297805979,5.178296128,3.125659311,0.0022031,0.324857885,-1.573151396,DSN1
212191_x_at,0.29743577,12.42400266,3.12496864,0.002207902,0.324857885,-1.574802684,RPL13
212191_x_at,0.29743577,12.42400266,3.12496864,0.002207902,0.324857885,-1.574802684,RPL13P12
212191_x_at,0.29743577,12.42400266,3.12496864,0.002207902,0.324857885,-1.574802684,SNORD68
217341_at,-0.117727599,6.920024176,-3.124407027,0.002211813,0.324857885,-1.576145192,GOLGA2
208956_x_at,0.208716386,10.70704497,3.121565897,0.0022317,0.324857885,-1.582933701,DUT
204459_at,0.152250874,7.61272304,3.113666191,0.002287868,0.324857885,-1.601782057,CSTF2
219860_at,-0.210137693,6.51771684,-3.11181128,0.002301245,0.324857885,-1.606202041,LY6G5C
211069_s_at,0.239317897,9.7172158,3.108978447,0.002321815,0.324857885,-1.612948049,SUMO1
211069_s_at,0.239317897,9.7172158,3.108978447,0.002321815,0.324857885,-1.612948049,SUMO1P3
217801_at,0.248781762,11.36902846,3.107596525,0.002331911,0.324857885,-1.616237053,ATP5F1E
207434_s_at,-0.173720164,5.386727288,-3.098185827,0.002401754,0.324857885,-1.638602377,FXYD2
207434_s_at,-0.173720164,5.386727288,-3.098185827,0.002401754,0.324857885,-1.638602377,FXYD6-FXYD2
208700_s_at,0.315993912,9.606870824,3.094840074,0.002427048,0.324857885,-1.646540236,TKT
201597_at,0.30713832,11.17826543,3.090629282,0.002459233,0.324857885,-1.656520262,COX7A2
211259_s_at,-0.181473772,6.413546584,-3.088445442,0.00247608,0.324857885,-1.661691737,BMP7
219787_s_at,0.577233399,6.611045624,3.086110166,0.002494213,0.324857885,-1.667218452,ECT2
208838_at,0.389989248,7.988428088,3.084665753,0.002505491,0.324857885,-1.670635087,CAND1
209803_s_at,0.602270707,7.294899512,3.08121309,0.00253264,0.324857885,-1.678796657,PHLDA2
217381_s_at,-0.130755574,6.910952328,-3.080299367,0.00253987,0.324857885,-1.680955283,TRGV5
217381_s_at,-0.130755574,6.910952328,-3.080299367,0.00253987,0.324857885,-1.680955283,TRGV3
205482_x_at,-0.110680193,7.132225088,-3.077462712,0.002562437,0.324857885,-1.687653338,SNX15
205482_x_at,-0.110680193,7.132225088,-3.077462712,0.002562437,0.324857885,-1.687653338,ARL2-SNX15
208905_at,0.385080057,10.92672467,3.076554613,0.002569701,0.324857885,-1.689796501,CYCS
208905_at,0.385080057,10.92672467,3.076554613,0.002569701,0.324857885,-1.689796501,CYCSP55
209302_at,0.184619451,9.85439768,3.076225971,0.002572335,0.324857885,-1.690571982,POLR2H
204847_at,0.319455857,7.912983696,3.075516329,0.00257803,0.324857885,-1.692246258,ZBTB11
200749_at,0.335574817,8.904038144,3.07508265,0.002581516,0.324857885,-1.693269289,RAN
206120_at,-0.174172886,7.264872768,-3.073296822,0.002595917,0.324857885,-1.697480716,CD33
203667_at,0.237864133,10.43085406,3.071724508,0.002608658,0.324857885,-1.70118693,TBCA
203667_at,0.237864133,10.43085406,3.071724508,0.002608658,0.324857885,-1.70118693,TBCAP1
201335_s_at,-0.15145156,5.26646412,-3.063596958,0.002675445,0.324857885,-1.720319698,ARHGEF12
200738_s_at,0.389840971,10.83991102,3.062206527,0.002687027,0.324857885,-1.723588617,PGK1
211758_x_at,0.277900092,9.224523152,3.059959188,0.002705847,0.324857885,-1.728869513,TXNDC9
201736_s_at,0.252952244,9.61669824,3.056295896,0.002736785,0.324857885,-1.737470724,MARCHF6
218728_s_at,0.466157026,7.835719304,3.055768571,0.002741265,0.324857885,-1.738708144,CNIH4
213399_x_at,0.242586307,11.63217865,3.055033209,0.002747524,0.324857885,-1.740433446,RPN2
205202_at,0.336169967,9.148941048,3.054363649,0.002753235,0.324857885,-1.742004061,PCMT1
215017_s_at,0.356988114,8.21653488,3.047695901,0.002810704,0.324857885,-1.757629155,FNBP1L
201829_at,0.360458164,8.882568824,3.04736879,0.002813552,0.324857885,-1.758394965,NET1
203213_at,0.495580257,7.659795224,3.043848507,0.002844368,0.324857885,-1.766632063,CDK1
219859_at,-0.217688703,6.19500816,-3.043643041,0.002846176,0.324857885,-1.767112585,CLEC4E
218611_at,0.308633641,8.82421644,3.041930417,0.002861289,0.324857885,-1.771116836,IER5
219160_s_at,-0.082718335,5.067882176,-3.039243351,0.002885151,0.324857885,-1.777395601,PAPOLG
209751_s_at,0.322264067,6.409225672,3.038816307,0.00288896,0.324857885,-1.778393031,TRAPPC2
209751_s_at,0.322264067,6.409225672,3.038816307,0.00288896,0.324857885,-1.778393031,TRAPPC2B
221521_s_at,0.367565519,7.749179552,3.037509334,0.002900647,0.324857885,-1.781444944,GINS2
213892_s_at,0.314513809,8.925108584,3.037420306,0.002901444,0.324857885,-1.781652793,APRT
211837_s_at,-0.144710074,6.693585888,-3.037007737,0.002905143,0.324857885,-1.78261593,PTCRA
201664_at,0.376811086,8.89554588,3.036280509,0.002911674,0.324857885,-1.784313369,SMC4
201263_at,0.251602216,8.943589016,3.029194415,0.002976026,0.324857885,-1.800835319,TARS1
205877_s_at,-0.137775254,7.535762232,-3.027474919,0.002991838,0.324857885,-1.804839613,ZC3H7B
218214_at,0.217244211,8.327242336,3.02708643,0.002995421,0.324857885,-1.805744046,ATG101
217312_s_at,0.291665429,8.139832256,3.025006484,0.003014672,0.324857885,-1.81058467,COL7A1
220564_at,-0.069869864,4.692224816,-3.024358958,0.003020689,0.324857885,-1.812091075,RNLS
200047_s_at,0.374641924,9.869669608,3.021153175,0.00305064,0.324857885,-1.819545024,YY1
200047_s_at,0.374641924,9.869669608,3.021153175,0.00305064,0.324857885,-1.819545024,MIR6764
221022_s_at,-0.143019378,6.754921088,-3.016866091,0.003091122,0.324857885,-1.829502786,PMFBP1
219694_at,-0.276517309,5.884895136,-3.010165335,0.003155389,0.324857885,-1.845043054,OTULINL
201878_at,0.293051447,6.840674904,3.008721377,0.003169398,0.324857885,-1.848388047,ARIH1
219139_s_at,-0.118772706,6.240683152,-3.006851009,0.00318763,0.324857885,-1.852718829,CROCCP3
206912_at,-0.083229197,4.44725276,-3.006233024,0.003193675,0.324857885,-1.854149258,FOXE1
203738_at,0.225065853,7.985266104,3.004957104,0.00320619,0.324857885,-1.857101802,C5orf22
203022_at,0.373084276,8.135094944,2.999769022,0.003257543,0.324857885,-1.869096418,RNASEH2A
203022_at,0.373084276,8.135094944,2.999769022,0.003257543,0.324857885,-1.869096418,THSD8
203429_s_at,0.379612385,8.719736976,2.998581089,0.003269408,0.324857885,-1.87184041,SUCO
206679_at,-0.216695053,6.682854592,-2.990198958,0.003354265,0.324857885,-1.891176157,APBA1
204509_at,-0.326331098,6.53710692,-2.989974746,0.003356563,0.324857885,-1.891692739,CA12
208602_x_at,-0.227767941,6.218497888,-2.976884899,0.003493233,0.324857885,-1.921794904,CD6
201229_s_at,0.286044739,6.874811472,2.976392787,0.003498469,0.324857885,-1.922924419,ARIH2
201074_at,0.198306502,9.494136504,2.973870139,0.003525427,0.324857885,-1.928712017,SMARCC1
39966_at,0.239937763,5.440197248,2.973266664,0.003531904,0.324857885,-1.930095929,CSPG5
215131_at,-0.082271933,7.097486376,-2.972848143,0.003536403,0.324857885,-1.931055558,IQCK
207413_s_at,-0.126360819,6.69737348,-2.971331028,0.003552754,0.324857885,-1.934533201,SCN5A
204349_at,0.179074504,5.812153824,2.9704971,0.003561771,0.324857885,-1.936444152,MED7
218074_at,0.284873909,9.502651888,2.968986541,0.003578159,0.324857885,-1.939904457,CIAO2B
202537_s_at,0.330371464,8.262191048,2.967286494,0.003596685,0.324857885,-1.943797046,CHMP2B
204461_x_at,0.373407267,7.826756096,2.963107951,0.003642597,0.324857885,-1.953356628,RAD1
210010_s_at,0.27920531,8.628594008,2.962905264,0.003644838,0.324857885,-1.953820041,SLC25A1
210176_at,-0.24291118,5.44084512,-2.961114862,0.003664686,0.324857885,-1.957912361,TLR1
207111_at,-0.152920398,6.412510296,-2.95975763,0.003679798,0.324857885,-1.961013189,ADGRE1
202854_at,0.33740715,9.374677616,2.958392996,0.00369505,0.324857885,-1.964129714,HPRT1
210344_at,-0.084493056,5.910087288,-2.958104101,0.003698286,0.324857885,-1.964789332,OSBPL7
221791_s_at,0.150556002,11.76533381,2.957661029,0.003703255,0.324857885,-1.965800865,TMA7
218697_at,0.261500691,8.492478784,2.954714918,0.003736449,0.324857885,-1.972523582,NCKIPSD
201933_at,0.236474184,8.99100488,2.952946622,0.003756504,0.324857885,-1.976555923,CHMP1A
219109_at,0.485415686,6.636591304,2.95264353,0.003759951,0.324857885,-1.977246874,SPAG16
221292_at,-0.124158579,6.659680008,-2.951181067,0.003776626,0.324857885,-1.980579974,PTCH2
209023_s_at,0.294716839,7.303178264,2.94817244,0.003811145,0.324857885,-1.987432535,STAG2
219119_at,0.303507108,8.923939168,2.947355036,0.003820573,0.324857885,-1.989293262,LSM8
202712_s_at,0.462172803,7.828541936,2.946063184,0.003835518,0.324857885,-1.992233123,CKMT1A
202712_s_at,0.462172803,7.828541936,2.946063184,0.003835518,0.324857885,-1.992233123,CKMT1B
220465_at,-0.096198544,7.734087776,-2.945253067,0.003844917,0.324857885,-1.994076144,CEBPA-DT
208302_at,-0.124215591,5.17071412,-2.945170612,0.003845874,0.324857885,-1.994263706,HMHB1
204351_at,0.936210262,8.524029936,2.945145916,0.003846161,0.324857885,-1.994319881,S100P
218940_at,0.278016006,6.939254064,2.944892669,0.003849105,0.324857885,-1.994895915,VCPKMT
217950_at,0.204084824,8.660816672,2.94447904,0.003853917,0.324857885,-1.995836659,NOSIP
211659_at,-0.127289654,5.78171664,-2.942412705,0.003878038,0.324857885,-2.000534593,GPR135
211226_at,0.129650544,4.664050408,2.942244647,0.003880006,0.324857885,-2.000916562,GALR2
214005_at,0.261315386,7.159603776,2.941650517,0.003886971,0.324857885,-2.002266766,GGCX
218556_at,0.300222186,9.428957176,2.940819752,0.003896728,0.324857885,-2.004154358,ORMDL2
218818_at,-0.124026856,7.84078692,-2.939863503,0.003907988,0.324857885,-2.006326501,FHL3
201143_s_at,0.364204335,7.764838152,2.935105568,0.003964456,0.324857885,-2.017125359,EIF2S1
209873_s_at,0.23450814,9.07230952,2.932649704,0.003993895,0.324857885,-2.022693507,PKP3
203180_at,0.351550725,8.2459962,2.931629469,0.004006184,0.324857885,-2.025005509,ALDH1A3
201477_s_at,0.286144499,9.174124104,2.931227344,0.004011037,0.324857885,-2.025916595,RRM1
214898_x_at,-0.112882114,7.183452448,-2.93073231,0.004017019,0.324857885,-2.027038037,MUC3A
204641_at,0.539013456,7.496980696,2.930124244,0.004024378,0.324857885,-2.028415322,NEK2
201385_at,0.218232317,10.88975238,2.928216212,0.00404755,0.324857885,-2.032735484,DHX15
201745_at,0.315301278,8.984899088,2.924488759,0.004093171,0.324857885,-2.041168277,TWF1
218391_at,0.245498513,8.790632088,2.923268347,0.00410821,0.324857885,-2.043927289,SNF8
205175_s_at,-0.161646087,6.337719984,-2.922161592,0.004121893,0.324857885,-2.046428508,KHK
202330_s_at,0.263600703,7.935491936,2.920683661,0.00414023,0.324857885,-2.049767313,UNG
207155_at,-0.151045758,5.173863392,-2.919221542,0.004158444,0.324857885,-2.053068985,TBX5
220119_at,-0.163399,6.434939184,-2.917651657,0.004178082,0.324857885,-2.056612444,EPB41L4A
200087_s_at,0.216018458,11.14348029,2.916782057,0.004188997,0.324857885,-2.058574559,TMED2
202271_at,0.305164445,8.780242936,2.915586542,0.004204045,0.324857885,-2.061271239,FBXO28
214773_x_at,0.289229248,8.126829944,2.914325775,0.004219969,0.324857885,-2.064114086,TIPRL
203292_s_at,-0.16795786,8.198552032,-2.912706807,0.004240498,0.324857885,-2.067763089,VPS11
208315_x_at,-0.122747975,7.03137032,-2.909594967,0.004280214,0.324857885,-2.074772043,TRAF3
221259_s_at,-0.147717097,5.648401648,-2.908820834,0.004290147,0.324857885,-2.076514671,TEX11
203865_s_at,-0.278022936,7.523783496,-2.907530026,0.004306756,0.324857885,-2.079419493,ADARB1
204916_at,0.317033861,7.883130392,2.907158306,0.00431155,0.324857885,-2.080255806,RAMP1
208074_s_at,0.285563687,9.592944768,2.904572673,0.004345033,0.324857885,-2.086070555,AP2S1
214360_at,-0.091335896,4.835836184,-2.903488506,0.004359143,0.324857885,-2.088507392,SMARCA4
202733_at,0.277126318,8.752050464,2.903361095,0.004360804,0.324857885,-2.088793719,P4HA2
203358_s_at,0.570794531,6.27938868,2.900059184,0.004404053,0.324857885,-2.096210236,EZH2
221199_at,-0.175664346,7.669070616,-2.899650972,0.004409427,0.324857885,-2.097126634,GFRA4
219306_at,0.306441269,6.397663096,2.898821633,0.004420363,0.324857885,-2.098988082,KIF15
209735_at,-0.273519332,6.264348264,-2.897499487,0.00443785,0.324857885,-2.101954697,ABCG2
203983_at,0.281934213,8.53766808,2.896555277,0.004450377,0.324857885,-2.104072598,TSNAX
207291_at,0.39686847,6.905087664,2.896542756,0.004450543,0.324857885,-2.104100679,PRRG4
212228_s_at,0.203642614,9.051318944,2.893017003,0.004497609,0.324857885,-2.112003853,COQ9
210532_s_at,0.280222741,11.0950781,2.892733713,0.00450141,0.324857885,-2.112638507,ATP5MJ
212984_at,0.209625664,6.394682984,2.89257635,0.004503523,0.324857885,-2.112991025,ATF2
207877_s_at,0.308456974,8.45249316,2.891064829,0.004523864,0.324857885,-2.11637623,NVL
207050_at,-0.080436305,5.852656008,-2.889247049,0.004548438,0.324857885,-2.120445334,CACNA2D1
205781_at,0.191085773,7.14782936,2.888834832,0.004554028,0.324857885,-2.121367778,VPS9D1
219408_at,0.178274712,6.665102016,2.887321279,0.004574605,0.324857885,-2.124753791,PRMT7
202043_s_at,0.331498042,8.078801456,2.886020401,0.00459236,0.324857885,-2.127662813,SMS
214678_x_at,0.117982931,4.406368072,2.885891514,0.004594122,0.324857885,-2.127950969,ZFX
201705_at,0.271185835,8.980802992,2.883029027,0.004633426,0.324857885,-2.134347876,PSMD7
200807_s_at,0.312285624,11.86693991,2.880552652,0.004667676,0.324857885,-2.139877549,HSPD1
200807_s_at,0.312285624,11.86693991,2.880552652,0.004667676,0.324857885,-2.139877549,HSPD1P1
200807_s_at,0.312285624,11.86693991,2.880552652,0.004667676,0.324857885,-2.139877549,HSPD1P4
205708_s_at,-0.202105737,7.427331472,-2.88015572,0.004673188,0.324857885,-2.140763511,TRPM2
221344_at,-0.124787405,5.819659824,-2.880148926,0.004673282,0.324857885,-2.140778673,OR12D2
207121_s_at,0.180138112,9.881296824,2.880096559,0.00467401,0.324857885,-2.14089555,MAPK6
206649_s_at,-0.189143221,7.821520752,-2.878835716,0.004691559,0.324857885,-2.143709037,TFE3
204496_at,0.281923278,6.876874688,2.87794274,0.004704024,0.324857885,-2.145701016,STRN3
217329_x_at,0.343621318,8.556598096,2.877408287,0.0047115,0.324857885,-2.146892977,LINC01399
204309_at,-0.093405601,5.508811544,-2.876554594,0.004723463,0.324857885,-2.148796532,CYP11A1
